Ticker,Latest_price,sector,industry,marketCap,trailing_PE_ratio,pegRatio,enterpriseValue,ebitda,ebitdaMargins,profitMargins,revenueGrowth,freeCashflow,operatingCashflow,returnOnAssets,returnOnEquity,enterpriseToRevenue,enterpriseToEbitda,priceToBook,beta,forwardEps,currentRatio,quickRatio,debtToEquity,sharesOutstanding,earningsGrowth,fiveYearAvgDividendYield
ASAI,12.43,Consumer Defensive,Grocery Stores,3347884032,5.961631,19.7,11960151040,3015000064,0.07344,0.04309,0.172,-1877374976,5262000128,0.05692,0.21007,0.291,3.967,1.3934978,,0.58,0.969,0.456,480.974,269339008,0.276,
NKLA,7.92,Consumer Cyclical,Auto Manufacturers,3222529280,,-0.58,3611582720,-655692032,0,0,,-85296872,-261304000,-0.38799,-0.75328004,3611582.8,-5.508,4.5231295,0.681142,-1.01,2.41,2.319,3.587,406884992,,
NWE,59.36,Utilities,Utilities—Diversified,3262829312,16.095446,3.52,5477025280,451480000,0.33731997,0.14125,0.162,-217860000,251244000,0.02602,0.087910004,4.092,12.131,1.3900012,0.49974,3.46,0.949,0.363,110.328,54966800,0.169,3.7
FIGS,16.58,Consumer Cyclical,Apparel Manufacturing,2710116864,,29.26,4110109952,8632000,0.022650002,-0.02631,0.337,,51262000,,,10.785,476.148,12.354694,,0.26,4.358,3.016,,151662000,-0.75,
LFST,9.35,Healthcare,Medical Care Facilities,3498293248,,,3688133376,-118501000,-0.19895001,-0.34359002,0.705,,-17055000,,,6.192,-31.123,2.2644708,,-0.39,3.121,2.682,10.277,374148992,,
LTH,16.3,Consumer Cyclical,Leisure,3146877952,,0.04,7989192704,19745000,0.016649999,-0.30227,0.667,,-55138000,,,6.736,404.619,1.9702647,,0.1,0.32,0.151,318.334,193060000,,
EYE,38.23,Consumer Cyclical,Specialty Retail,3161655296,21.562323,1.68,3799114752,311887008,0.14863,0.07487,0.067,94646128,265072000,0.05746,0.16951999,1.811,12.181,3.1978252,1.73394,1.33,1.853,1.414,103.048,82700896,0.07,
CIM,12.98,Real Estate,REIT—Mortgage,3074767104,4.5881934,-3.58,14828331008,,0,0.65313005,-0.137,,487363008,0.0469,0.21195999,12.112,,0.799015,0.974657,1.51,2.295,2.295,307.341,236884992,-0.015,11.87
SEM,23.3,Healthcare,Medical Care Facilities,3125578496,7.317839,0.51,7830488064,831907968,0.13626,0.07037,0.078,288002112,669417984,0.05059,0.28568,1.283,9.413,2.7286568,1.296502,2.93,1.342,1.242,228.052,134145000,-0.001,
RDFN,22.86,Real Estate,Real Estate Services,2411295744,,-0.22,4070214400,-8029000,-0.00527,-0.04499,1.28,-445623616,-404388992,-0.01988,-0.17191,2.67,-506.939,7.5770636,1.723853,-1.18,3.109,1.685,432.719,105481000,,
KLIC,52.44,Technology,Semiconductor Equipment & Materials,3273362432,9.072664,0.48,3334980608,433956992,0.28594,0.24192,1.731,184191632,300032000,0.19489999,0.39624,2.197,7.685,2.9652247,1.256103,5.35,3.842,3.299,3.925,62421100,7.243,
AJRD,36.77,Industrials,Aerospace & Defense,2960007168,21.377907,1.87,3442972160,302000000,0.14015001,0.06548,0.033,274175008,320600000,0.057979997,0.25441998,1.598,11.401,7.3569427,0.395337,2.1,1.449,1.382,125.606,80500600,0.368,
RRR,50.5,Consumer Cyclical,Resorts & Casinos,3102043392,31.038723,0.25,5906323456,681420032,0.44278,0.07986,0.174,-193974256,604060032,0.08538,0.35766998,3.838,8.668,9.952701,2.453117,2.43,3.744,0.539,447.842,61426600,0.645,
BCC,82.56,Basic Materials,Lumber & Wood Production,3247150848,5.7421055,1.92,2534878208,917206016,0.12043,0.07476,0.183,295037504,527836000,0.2251,0.54653,0.333,2.764,2.4871216,1.836796,7.37,2.767,1.825,41.714,39330800,-0.115,
IBP,106.58,Industrials,Building Products & Equipment,3166193408,26.91414,0.7,4431974400,264991008,0.14122,0.062480003,0.212,121529000,153383008,0.0938,0.33644,2.362,16.725,8.007513,1.814025,6.84,2.363,1.862,161.009,29707200,0.242,
JOBS,51.8,Industrials,Staffing & Employment Services,3493246976,35.897438,,-6407438848,688236032,0.16238001,0.14807001,0.193,,,0.02406,0.046869997,-1.512,-9.31,0.27322835,0.571211,22.44,3.74,3.525,1.043,67437200,-0.733,
FHI,33.5,Financial Services,Asset Management,3161843968,11.234071,1.83,3364839424,421235008,0.31372,0.22112,-0.104,298652512,230739008,0.124189995,0.23042999,2.506,7.988,2.5864732,1.063862,3.1,2.037,1.891,18.14,94374400,-0.148,3.72
OMI,37.46,Healthcare,Medical Distribution,2826574080,12.076079,0.56,4410495488,525208992,0.05426,0.0238,0.144,177899744,144863008,0.08055,0.34424,0.456,8.398,3.185645,0.320519,3.31,1.683,0.561,125.716,75455800,-0.235,4.21
FIX,88.22,Industrials,Engineering & Construction,3179563520,21.670351,2.51,3360789248,250670000,0.08595,0.05095,0.168,149187632,222764000,0.06412,0.20639,1.152,13.407,4.1061206,1.197414,4.54,1.219,1.177,49.126,36041300,-0.066,0.74
FORM,42.02,Technology,Semiconductors,3286275072,43.319588,1.44,3317280256,143540992,0.18844,0.10148,0.067,73411128,145484000,0.06111,0.10303,4.355,23.11,4.179015,1.30909,1.77,3.166,2.331,8.56,78207400,-0.103,
LOPE,84.72,Consumer Defensive,Education & Training Services,3395035392,14.787921,0.16,3529357568,307296000,0.34782,0.29654,0.042,23682250,337635008,0.0995,0.17933,3.995,11.485,2.5766423,0.461298,6.35,0.851,0.798,10.251,40073600,-0.029,
TASK,28.58,Technology,Information Technology Services,2780553984,,1.23,4812489216,133177000,0.19795999,-0.0955,0.642,,-50182000,,,7.154,36.136,8.107801,,1.3,1.577,1.5,70.225,27257500,-0.083,
ALGT,171.73,Industrials,Airlines,3106200576,26.130552,0.72,3716397824,253685296,0.14854,0.08891,1.015,,,,0.16065,2.176,14.65,2.5634787,1.573843,12.24,,,142.911,18087700,,
VSAT,43.95,Technology,Communication Equipment,3227855104,91.94561,5.96,5742381568,493595008,0.18406,0.00783,0.25,-365042496,556219008,0.00852,0.0134000005,2.141,11.634,1.2243023,1.115862,0.48,1.307,0.673,95.188,73443800,,
FOUR,51.28,Technology,Software—Infrastructure,4252891392,,,3898732544,38300000,0.032479998,-0.04343,0.759,-7275000,32000000,-0.00846,-0.16517,3.307,101.795,9.734244,,1.18,8.265,8.187,398.897,51522200,,
VAL,40.24,Energy,Oil & Gas Equipment & Services,3018000128,,,2901851904,47600000,0.03891,0,0.145,-6885287424,85900000,-0.021370001,-1.6534101,2.372,60.963,2.9115117,,-0.77,2.876,2.526,53.565,75000000,,
KW,23.29,Real Estate,Real Estate Services,3243924480,7.356286,122,8144308224,197600000,0.35939997,0.84194,0.453,146500000,-91900000,0.0017499999,0.27741,14.813,41.216,2.1608834,1.154586,0.09,1.974,1.676,294.026,139284000,,4.14
LCII,123.74,Consumer Cyclical,Recreational Vehicles,3127219200,12.351767,0.69,5024248320,451936000,0.1118,0.06286,0.408,-100230376,31206000,0.083459996,0.26654,1.243,11.117,3.032843,1.518441,12.85,1.989,0.683,122.096,25272500,-0.078,2.33
CCOI,63.41,Communication Services,Telecom Services,3022995712,131.82951,0.86,4241470464,199535008,0.34977,0.04042,0.018,77258872,171844000,0.068670005,,7.435,21.257,,0.14961,1.09,4.405,3.996,,47673800,,3.94
FTI,6.47,Energy,Oil & Gas Equipment & Services,2916028928,23.442028,3.73,4472888320,1247800064,0.095979996,0.009980001,-0.086,-2709149952,852600000,0.034679998,0.1142,0.344,3.585,0.8336554,2.138693,0.15,1.516,1.135,86.978,450700000,,
EVTC,42.74,Technology,Software—Infrastructure,3075993856,20.449762,1.35,3752058112,238251008,0.41889,0.26775998,0.069,154739248,253784992,0.10888,0.41272998,6.597,15.748,7.1459627,0.883116,2.79,2.638,2.25,119.021,71969904,0.021,1
CWT,58.78,Utilities,Utilities—Regulated Water,3092298240,26.417978,2.95,4724945920,261184992,0.32376,0.14022,-0.156,-134580000,200418000,0.02646,0.11243,5.857,18.09,2.7709424,0.13974,1.92,1.09,0.826,105.733,52608000,-0.381,1.67
AEIS,86.33,Industrials,Electrical Equipment & Parts,3252016640,24.290941,2.04,3218409472,233874000,0.16354999,0.09575,-0.111,126516624,172750000,0.06559,0.16993,2.251,13.761,3.8786056,1.663351,5.15,3.006,2.039,60.593,37669600,-0.535,
EPRT,25.05,Real Estate,REIT—Diversified,3045428480,39.44882,1.29,4427254272,175684000,0.85148,0.34778,0.389,141489120,146130000,0.02444,0.041139998,21.457,25.2,1.5690572,1.424312,0.93,2.335,2.25,54.007,121574000,0.78,
DCT,21.99,Technology,Software—Application,2949320704,,7.62,3578771712,6976000,0.026789999,-0.06503,0.215,-186500,-8686000,-0.00915,-0.023120001,13.746,513.012,3.9721823,,0.11,5.146,4.982,3.474,134121000,,
ONB,18.3,Financial Services,Banks—Regional,3034396160,10.338983,1.43,4864531456,,0,0.34952,0.008,,385822016,0.01271,0.0992,5.754,,0.9995084,0.874285,1.61,,,,165814000,-0.085,3.17
FLYW,25.88,Technology,Information Technology Services,2709144320,,,3134926336,8319000,0.04546,-0.113859996,0.611,,38148000,,,17.132,376.839,5.5643945,,-0.07,4.668,4.536,5.317,98693104,1,
MDC,43.16,Consumer Cyclical,Residential Construction,3050522880,5.643306,0.52,4420943872,808041984,0.15378,0.10917,0.196,-333100992,-207990000,0.109919995,0.24323,0.841,5.471,1.2410858,1.429139,9.88,5.676,0.813,68.335,70679400,0.09,3.22
CNO,24.91,Financial Services,Insurance—Life,3071726848,7.697775,0.95,6151299584,970600000,0.23538,0.105979994,-0.045,1033137472,672700032,0.01171,0.08472,1.492,6.338,0.59156,1.354805,2.3,2.203,0.369,77.003,123313000,-0.154,2.12
AAON,58.22,Industrials,Building Products & Equipment,3052358144,43.774437,5.24,3678772224,112837000,0.21913,0.13878,0.028,30429124,106522000,0.10933,0.1918,7.144,32.603,7.6244106,0.559553,1.69,3.647,2.191,,52428000,-0.237,0.67
GPI,180.98,Consumer Cyclical,Auto & Truck Dealerships,3275864576,5.9043455,0.5,5034157056,908700032,0.06879,0.042779997,0.154,1090950016,1210200064,0.1067,0.34505,0.381,5.54,1.6488853,1.72,34.53,1.502,0.606,99.562,18100700,0.366,1.23
ERF,11.62,Energy,Oil & Gas E&P,2963099904,,0.75,3880039424,432907008,0.32689,-0.10354,1.764,309570112,496862016,0.03809,-0.1891,2.93,8.963,4.3052983,3.411424,1.95,0.453,0.442,165.655,255000000,,1.68
VCSA,7.84,Technology,Software—Application,1683985024,,,3909605376,801000,0.00099,-0.10139,0.773,,36147000,,,4.851,4880.905,,,-0.29,0.779,0.432,16.004,214794000,,
NNI,81.84,Financial Services,Credit Services,3129716992,6.377805,-1.54,22139748352,,0,0.4038,-0.045,,429472992,0.0219,0.18584,18.039,,1.0944687,0.618701,6.7,37.065,35.172,651.417,27560400,-0.258,1.19
AUB,40.99,Financial Services,Banks—Regional,3101020928,12.166816,1.41,2730811904,,0,0.35763,-0.083,,,0.013300001,0.09741,3.701,,1.150855,1.200397,2.73,,,,75653104,-0.17,2.8
CCU,16.51,Consumer Defensive,Beverages—Brewers,3050239232,6.525692,0.86,3050246144,,0.17867,0.07982,0.454,,,0.07274,0.1364,,,1.6151438,0.389162,1.03,1.576,1.02,32.035,184751008,2.476,2.99
IPAR,95.12,Consumer Defensive,Household & Personal Products,3018528768,29.168968,3.5,3378657792,198704992,0.23299,0.12121,0.635,28384000,186408000,0.12168,0.18839,3.962,17.003,5.1522045,0.96935,2.84,3.315,2.464,23.106,31733900,1.308,1.51
NMRK,17.54,Real Estate,Real Estate Services,3727846656,5.9236746,1.15,5868124672,25625000,0.0101499995,0.23683001,0.808,748235136,236799008,-0.01071,0.6157,2.325,229,2.7333648,1.761021,1.69,1.133,0.539,155.974,191248992,0.622,
AVA,42.64,Utilities,Utilities—Diversified,3017555968,19.121077,3.36,5559416320,466967008,0.33653998,0.11184,0.086,-168377120,277392000,0.02337,0.07599,4.007,11.905,1.435787,0.634805,2.11,0.446,0.237,121.491,70768200,1.857,3.48
AIMC,45.05,Industrials,Specialty Industrial Machinery,2924627968,20.013329,1.14,4091980288,378100000,0.20077999,0.07785,0.072,221662496,270800000,0.03833,0.07396,2.173,10.822,1.4138656,2.320238,3.82,2.18,1.406,64.992,64919600,-0.085,1.49
ATI,23.97,Industrials,Metal Fabrication,3050134528,,372.89,3560127232,201800000,0.074939996,-0.41943002,0.214,-135024992,-122900000,0.00962,-0.87581,1.322,17.642,5.6333723,1.643116,0.66,2.227,1.296,337.092,127248000,,
DWAC,84.32,Financial Services,Shell Companies,3137943552,,,1942230912,,0,0,,,,,,,,,,,,,,30027200,,
KEN,56.68,Utilities,Utilities—Regulated Electric,3053867520,4.4689746,,4026017280,64102000,0.14012,1.4932201,0.137,-155269248,142196000,0.00281,0.41606998,8.801,62.806,1.9328218,1.005309,-1.32,1.413,1.335,77.363,53879100,1.76,
FTDR,34.7,Consumer Cyclical,Personal Services,2938482688,24.097221,1.32,3609871616,280000000,0.17653999,0.07755,0.07,121750000,195000000,0.118769996,,2.276,12.892,47.664837,0.551601,2.21,0.977,0.931,1103.226,84682496,0.559,
PTCT,39.06,Healthcare,Biotechnology,2761460224,,0.62,2559847168,-289099008,-0.58733004,-0.92434996,0.172,-169895504,-246858000,-0.10351,-1.47753,5.201,-8.855,26.303032,0.894545,-4.67,2.173,2.073,510.397,70697904,,
TKC,3.44,Communication Services,Telecom Services,3003952384,4.6174498,,2972557056,,0.31063,0.14727001,0.223,,,0.08382,0.2345,,,0.6712195,0.692035,0.71,1.777,1.681,113.175,873241984,0.182,
DAN,22.11,Consumer Cyclical,Auto Parts,3189013760,15.248276,0.11,5685608960,810000000,0.092259996,0.02414,0.105,-196375008,210000000,0.035350002,0.103649996,0.648,7.019,1.7182158,2.351566,2.81,1.658,0.865,126.293,144234000,0.065,1.72
PEB,23.85,Real Estate,REIT—Hotel & Motel,3133484544,,-1.41,5884238336,32362000,0.057789996,-0.56310004,2.102,102655872,-10665000,-0.01899,-0.09653,10.508,181.826,0.9766185,1.824962,-0.49,1.063,0.76,86.231,131383000,,3.74
UGP,2.94,Energy,Oil & Gas Refining & Marketing,3199219712,20.416668,0.52,15569526784,2597197056,0.02414,0.00833,0.537,88165872,2390242048,0.02819,0.09244,0.145,5.995,0.32724845,1.08761,0.24,1.773,1.161,178.974,1088169984,0.39,2.9
FLR,21.08,Industrials,Engineering & Construction,2980964864,,0.63,2655047680,192664000,0.013710001,-0.02308,-0.102,-2175500,-177904992,0.00911,-0.17329,0.189,13.781,1.8659822,2.894069,1.01,1.457,1.115,63.742,141412000,0.603,
MRCY,52.44,Industrials,Aerospace & Defense,2970510848,74.80742,2.48,3456884480,166267008,0.17624001,0.04145,0.094,-2264750,72312000,0.03133,0.027090002,3.664,20.791,1.967213,1.010389,2.85,3.955,2.373,19.364,56645900,,
ATRC,61.73,Healthcare,Medical Instruments & Supplies,2835369984,62.165157,4.83,3135255296,-31886000,-0.12319,0.17532,0.287,4138750,-10127000,-0.03943,0.10017,12.113,-98.327,5.8049655,1.13922,-0.96,3.627,2.84,14.913,45931800,,
HAE,55.52,Healthcare,Medical Instruments & Supplies,2837360640,92.225914,2.14,3342986240,198119008,0.21215999,0.03346,0.145,132290128,109618000,0.041490003,0.04573,3.58,16.874,4.058183,0.273766,2.85,2.424,1.157,112.804,51105200,-0.691,
SABR,11.52,Technology,Information Technology Services,3725994240,,0.12,6865342464,-703118976,-0.46814,-0.70031,0.585,-261755632,-592897024,-0.07953,-7.37409,4.571,-9.764,,2.070649,-0.57,2.219,1.986,,323436992,,
PBH,59.37,Healthcare,Medical Distribution,2974686208,16.76645,1.98,4689779712,350083008,0.34256,0.17561,0.163,171528128,238812992,0.056149997,0.131,4.589,13.396,2.034822,0.690909,4.26,2.047,1.271,111.665,50104200,0.011,
SBRA,13.53,Real Estate,REIT—Healthcare Facilities,3094013184,,-5.82,5327727616,415152992,0.70748,-0.08825,-0.147,315245760,347856000,0.02438,-0.015470001,9.079,12.833,0.8976315,1.384883,0.76,6.161,5.805,81.448,228678000,-0.739,8.76
MNSO,10,Consumer Cyclical,Specialty Retail,3063920128,36.10108,55.19,-2463271936,679414528,0.07038,0.04243,0.281,,,0.049429998,0.17239,-0.255,-3.626,0.4469074,,0.66,2.427,1.992,11.075,306392000,,
FBP,14.25,Financial Services,Banks—Regional,2930441216,11.99495,0.69,1242606976,,0,0.28914,0.723,,430659008,0.0128999995,0.11644,1.395,,1.3531479,1.296103,1.82,,,,205644992,1.795,
HLNE,76.98,Financial Services,Asset Management,2862817024,18.509258,1.82,4209599744,175443008,0.48361,0.42251,0.141,107721248,182447008,0.11592,0.52725,11.604,23.994,9.475629,0.8833,3.45,1.732,1.637,36.519,37189100,1.141,
BMI,101.43,Industrials,Electrical Equipment & Parts,2966807296,52.283504,3.6,2898088704,99956000,0.20747,0.11769,0.133,43881248,78660000,0.09391,0.15255,6.015,28.994,7.5716634,0.731948,2.11,3.077,1.763,1.735,29249800,0.059,1
TEX,41.68,Industrials,Farm & Heavy Construction Machinery,2909264128,16.415913,0.07,3554355968,345500000,0.0938,0.04881,0.298,248462496,460600000,0.06146,0.18325001,0.965,10.288,2.7449946,1.666493,4.14,2.134,1.135,85.143,69800000,7.822,1.12
CEQP,28.44,Energy,Oil & Gas Midstream,1788776448,,-1.92,4906719744,434400000,0.11303,-0.03364,1.362,438324992,485700000,0.024360001,-0.04863,1.277,11.295,3.8526146,3.194927,2.04,0.844,0.559,136.676,62896500,,10.67
ULCC,12.81,Industrials,Airlines,2875563264,,,5008092160,-543000000,-0.31607,-0.10244001,1.571,-228875008,-95000000,-0.09114,-0.34886003,2.915,-9.223,4.792368,,0.59,0.882,0.817,497.917,216012992,,
BE,18.35,Industrials,Electrical Equipment & Parts,3219782656,,0.19,4780642304,-52045000,-0.0592,-0.18003,0.035,-84084376,-126714000,-0.04538,-8.19673,5.438,-91.856,,3.684466,0.01,1.702,0.714,286383.72,147731008,,
FVRR,70.69,Communication Services,Internet Content & Information,2583465216,,2.57,3665125120,-26769000,-0.097770005,-0.19566,0.42,44929876,34570000,-0.03026,-0.16843,13.387,-136.917,7.432447,1.769894,0.37,3.123,2.418,110.715,36546400,,
GHC,599.2,Consumer Defensive,Education & Training Services,2967639808,5.9512343,0.89,3393723392,356308992,0.11457,0.16223,0.129,178886496,167044000,0.02341,0.13931,1.091,9.525,0.75060254,1.108571,48.25,1.667,1.477,26.25,3988660,-0.481,0.98
WDFC,215.3,Basic Materials,Specialty Chemicals,2951547648,42.298626,4.62,2953980416,91815000,0.18426001,0.13077,0.082,35983000,59846000,0.13076,0.34948003,5.928,32.173,14.729425,-0.154649,6.11,2.879,1.913,61.583,13709000,-0.221,1.35
MAIN,42.88,Financial Services,Asset Management,2983727616,9.2553425,2.14,4412179968,,0,1.17181,0.478,117197752,-184519008,0.04803,0.20317,16.379,,1.7654809,1.400795,2.59,2.026,2.026,87.768,69583200,0.028,6.36
FULT,18.33,Financial Services,Banks—Regional,2956702208,11.75,1.3,1791115136,,0,0.28193,0.117,,444288000,0.01018,0.1039,1.91,,1.1802962,0.833246,1.31,,,,161304000,0.182,3.18
CVLT,62.88,Technology,Software—Application,2861587200,124.514854,2.92,2826893568,61121000,0.08253,0.03181,0.039,150880992,144983008,0.03886,0.06552,3.817,46.251,9.5171795,0.591168,2.72,1.421,1.36,6.493,45508700,,
CBRL,132.5,Consumer Cyclical,Restaurants,3116651776,26.832726,0.25,4184220416,280507008,0.09477,0.0396,0.214,161429504,267935008,0.04073,0.19201,1.414,14.917,4.9527154,1.396857,8.65,0.794,0.38,186.343,23521900,-0.804,2.85
KOD,52.59,Healthcare,Biotechnology,2719812864,,-1.64,3669365760,-219962000,0,0,,-117771872,-150254000,-0.19184,-0.43727002,,-16.682,3.7134585,1.458627,-6.26,14.808,14.693,10.871,51717300,,
LGIH,124.27,Consumer Cyclical,Residential Construction,3016430592,6.8737206,0.61,4195535616,577788992,0.18363,0.14453,0.407,50760500,190264000,0.18408,0.38729,1.333,7.261,2.2581818,1.507532,16.24,27.031,1.293,50.228,24273200,0.151,
SG,24.23,Consumer Cyclical,Restaurants,2592585728,,,1204348544,-87782000,-0.29006,-0.42317,0.725,,-59865000,,,3.98,-13.72,,,-1.16,3.104,2.887,,93522000,,
RAMP,40.1,Technology,Software—Infrastructure,2730533376,,4.2,2822337536,-63917000,-0.13172,-0.06932,0.216,22764124,-9537000,-0.044180002,-0.03168,5.816,-44.156,2.5428026,1.165194,0.7,5.685,5.417,4.213,68093104,,
WHD,47.78,Energy,Oil & Gas Equipment & Services,2819020032,72.7245,1.3,2305955584,94876000,0.25182,0.10025,0.93,55668876,73979000,0.04093,0.094510004,6.12,24.305,6.165161,2.329862,1.34,5.592,4.336,5.661,59000000,0.632,
HL,5.1,Basic Materials,Gold,2744508928,145.71428,-1.44,3116028672,275512000,0.3396,0.02341,-0.031,125589504,231883008,0.02168,0.01105,3.841,11.31,1.574074,2.172467,0.2,2.459,1.853,30.413,538139008,,0.36
JJSF,158.34,Consumer Defensive,Packaged Foods,3022520576,54.41237,5.88,2795215104,121882000,0.10649,0.04858,0.279,37762500,101499000,0.041589998,0.06719,2.442,22.934,3.5732982,0.591688,5.15,3.488,2.709,7.157,19088800,1.897,1.34
MCY,55,Financial Services,Insurance—Property & Casualty,3045393920,7.925072,0.42,2869452800,563366976,0.14029,0.09568,-0.067,456481760,590393024,0.04735,0.18993,0.715,5.093,1.4198312,0.420259,3.17,0.748,0.695,19.1,55370800,-0.991,4.85
ENS,71.66,Industrials,Electrical Equipment & Parts,3001930752,20.474287,1.74,4211117568,343316992,0.10827,0.04794,0.117,7649000,75531000,0.04524,0.10104,1.328,12.266,1.9458022,1.425454,5.54,2.925,1.64,74.397,41891300,-0.012,0.96
TWNK,20.88,Consumer Defensive,Packaged Foods,2889311488,33.354633,2.37,3741049856,270240000,0.24547,0.07389,0.104,121522000,198888000,0.041050002,0.04994,3.398,13.843,1.6064008,0.690389,0.94,2.228,1.941,66.869,138376992,0.072,
IAS,18.38,Communication Services,Advertising Agencies,2829435392,,,3247766016,33104000,0.11059,-0.14914,0.318,,54934000,,,10.849,98.108,3.7540848,,0.05,3.355,3.118,30.881,153940992,,
IHRT,20.82,Communication Services,Broadcasting,2952525824,,-2.23,9382196224,675532032,0.19684,-0.07791,0.247,218494128,276376992,0.01594,-0.29102,2.734,13.889,3.8778172,1.75646,1.72,1.733,1.569,828.967,120189000,,
PD,31.75,Technology,Software—Application,2729864960,,-3.33,2599804672,-78350000,-0.29885,-0.38412997,0.335,50128500,-3977000,-0.068959996,-0.31085,9.916,-33.182,9.962347,1.25362,-0.18,3.196,3.059,112.882,85980000,,
JOBY,4.76,Industrials,Airports & Air Services,2874535680,,,3012464384,,0,0,,,-73762992,,,,,2.2047246,,-0.62,181.835,179.522,0.211,603894016,,
